duration_sec,start_time,end_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bike_id,user_type,member_birth_year,member_gender
582,18:01.7,27:44.6,97,14th St at Mission St,37.7682646,-122.4201102,36,Folsom St at 3rd St,37.78383,-122.39887,2302,Customer,1977,Female
1489,02:54.1,27:43.4,42,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,70,Central Ave at Fell St,37.77331088,-122.4442926,2633,Customer,,
1447,03:22.9,27:30.4,42,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,70,Central Ave at Fell St,37.77331088,-122.4442926,956,Customer,,
879,12:40.4,27:20.3,144,Precita Park,37.7472996,-122.4114029,77,11th St at Natoma St,37.7735069,-122.4160402,1396,Subscriber,1983,Female
340,21:35.5,27:15.6,183,Telegraph Ave at 19th St,37.8087021,-122.2699271,195,Bay Pl at Vernon St,37.81231409,-122.2607785,1233,Subscriber,1990,Male
312,21:52.2,27:04.4,197,El Embarcadero at Grand Ave,37.8088479,-122.2496799,200,2nd Ave at E 18th St,37.80021357,-122.2538102,3239,Subscriber,1970,Male
321,21:42.8,27:04.2,197,El Embarcadero at Grand Ave,37.8088479,-122.2496799,200,2nd Ave at E 18th St,37.80021357,-122.2538102,1545,Subscriber,1977,Female
198,23:32.8,26:51.1,196,Grand Ave at Perkins St,37.80889393,-122.2564602,195,Bay Pl at Vernon St,37.81231409,-122.2607785,975,Subscriber,1943,Female
9342,50:45.7,26:28.3,307,SAP Center,37.332692,-121.900084,307,SAP Center,37.332692,-121.900084,1949,Customer,,
379,20:02.2,26:21.3,58,Market St at 10th St,37.776619,-122.417385,5,Powell St BART Station (Market St at 5th St),37.78389936,-122.4084449,525,Customer,1999,Female
400,19:38.0,26:18.4,58,Market St at 10th St,37.776619,-122.417385,5,Powell St BART Station (Market St at 5th St),37.78389936,-122.4084449,3444,Customer,1971,Female
1100,07:46.7,26:06.8,324,Union Square (Powell St at Post St),37.78829998,-122.4085307,96,Dolores St at 15th St,37.7662102,-122.4266136,3443,Subscriber,1988,Male
1636,57:25.8,24:42.7,14,Clay St at Battery St,37.795001,-122.39997,19,Post St at Kearny St,37.788975,-122.403452,235,Customer,,
83,23:00.0,24:23.2,55,Webster St at Grove St,37.7770527,-122.4295585,74,Laguna St at Hayes St,37.77643482,-122.426244,2377,Subscriber,1962,Male
1626,57:13.0,24:19.9,14,Clay St at Battery St,37.795001,-122.39997,19,Post St at Kearny St,37.788975,-122.403452,3567,Customer,,
2191,47:41.9,24:13.5,120,Mission Dolores Park,37.7614205,-122.4264353,120,Mission Dolores Park,37.7614205,-122.4264353,3224,Customer,1988,Male
931,08:30.4,24:02.3,109,17th St at Valencia St,37.7633158,-122.4219039,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,2838,Subscriber,1987,Other
2179,47:42.3,24:02.0,120,Mission Dolores Park,37.7614205,-122.4264353,120,Mission Dolores Park,37.7614205,-122.4264353,661,Customer,1992,Male
899,08:03.4,23:02.6,43,San Francisco Public Library (Grove St at Hyde St),37.7787677,-122.4159292,105,16th St at Prosper St,37.764285,-122.4318042,2402,Subscriber,1954,Female
2613,36:15.2,19:49.1,70,Central Ave at Fell St,37.77331088,-122.4442926,70,Central Ave at Fell St,37.77331088,-122.4442926,1100,Customer,1984,Female
2615,36:12.5,19:47.9,70,Central Ave at Fell St,37.77331088,-122.4442926,70,Central Ave at Fell St,37.77331088,-122.4442926,1689,Customer,1984,Male
340,13:45.9,19:26.9,181,Grand Ave at Webster St,37.8113768,-122.2651925,7,Frank H Ogawa Plaza,37.80456235,-122.2717381,3694,Subscriber,1988,Male
788,06:03.2,19:12.1,105,16th St at Prosper St,37.764285,-122.4318042,43,San Francisco Public Library (Grove St at Hyde St),37.7787677,-122.4159292,2998,Subscriber,1989,Female
2257,41:19.2,18:56.8,49,S Park St at 3rd St,37.7807601,-122.3949894,89,Division St at Potrero Ave,37.76921786,-122.4076456,1553,Customer,,
855,04:33.9,18:49.2,29,O'Farrell St at Divisadero St,37.7824046,-122.4394459,95,Sanchez St at 15th St,37.7662185,-122.4310597,2729,Subscriber,1971,Female
2239,40:49.5,18:09.0,49,S Park St at 3rd St,37.7807601,-122.3949894,89,Division St at Potrero Ave,37.76921786,-122.4076456,2512,Customer,,
1344,55:42.7,18:07.2,70,Central Ave at Fell St,37.77331088,-122.4442926,58,Market St at 10th St,37.776619,-122.417385,2311,Customer,,
678,06:19.9,17:38.5,223,16th St Mission BART Station 2,37.76476522,-122.420091,93,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,2457,Subscriber,1969,Male
900,02:23.5,17:24.5,109,17th St at Valencia St,37.7633158,-122.4219039,58,Market St at 10th St,37.776619,-122.417385,525,Customer,1999,Female
886,02:30.9,17:17.4,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,76,McCoppin St at Valencia St,37.77166246,-122.4224232,3181,Subscriber,1988,Male
903,02:10.3,17:14.1,109,17th St at Valencia St,37.7633158,-122.4219039,58,Market St at 10th St,37.776619,-122.417385,3444,Customer,1971,Female
883,02:30.0,17:13.8,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,76,McCoppin St at Valencia St,37.77166246,-122.4224232,1427,Subscriber,1987,Female
291,11:44.3,16:36.0,81,Berry St at 4th St,37.77588,-122.39317,47,4th St at Harrison St,37.7809546,-122.3997492,3016,Subscriber,1981,Male
574,06:09.0,15:43.1,72,Page St at Scott St,37.772406,-122.4356498,97,14th St at Mission St,37.7682646,-122.4201102,3658,Customer,1977,Female
223,11:44.1,15:27.6,40,Laguna St at McAllister St,37.7792082,-122.4268287,285,Webster St at O'Farrell St,37.78352084,-122.4311578,3498,Subscriber,1991,Male
332,09:47.8,15:20.5,93,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,130,22nd St Caltrain Station,37.75736899,-122.3920566,1671,Subscriber,1973,Male
3742,11:09.0,13:31.3,241,Ashby BART Station,37.8524766,-122.2702132,238,MLK Jr Way at University Ave,37.8717192,-122.2730677,537,Customer,,
1019,56:19.6,13:19.5,58,Market St at 10th St,37.776619,-122.417385,72,Page St at Scott St,37.772406,-122.4356498,3617,Subscriber,1970,Female
571,03:47.7,13:19.0,296,5th St at Virginia St,37.3259984,-121.87712,286,San Carlos St at 11th St,37.3364659,-121.8766132,3662,Subscriber,1992,Male
1469,48:43.2,13:13.2,58,Market St at 10th St,37.776619,-122.417385,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,1668,Customer,1973,Male
257,08:40.1,12:57.7,36,Folsom St at 3rd St,37.78383,-122.39887,48,2nd St at S Park St,37.78241119,-122.392706,2546,Subscriber,1977,Female
746,00:16.6,12:43.6,43,San Francisco Public Library (Grove St at Hyde St),37.7787677,-122.4159292,123,Folsom St at 19th St,37.7605936,-122.4148171,2256,Subscriber,1982,Male
81,09:26.6,10:48.2,237,Fruitvale BART Station,37.7752321,-122.2244982,237,Fruitvale BART Station,37.7752321,-122.2244982,1449,Subscriber,1990,Female
528,00:15.0,09:03.1,282,Market St at Park St,37.3324263,-121.8903494,294,Pierce Ave at Market St,37.327581,-121.884559,263,Customer,,
527,00:09.0,08:56.8,282,Market St at Park St,37.3324263,-121.8903494,294,Pierce Ave at Market St,37.327581,-121.884559,1844,Customer,,
108,06:25.7,08:14.2,115,Jackson Playground,37.7650259,-122.3987734,114,Rhode Island St at 17th St,37.7644783,-122.4025701,1259,Subscriber,1989,Male
1397,41:57.7,05:14.8,59,S Van Ness Ave at Market St,37.774814,-122.418954,120,Mission Dolores Park,37.7614205,-122.4264353,2204,Customer,,
1364,42:11.8,04:56.5,59,S Van Ness Ave at Market St,37.774814,-122.418954,120,Mission Dolores Park,37.7614205,-122.4264353,2260,Customer,,
710,52:04.8,03:55.7,323,Broadway at Kearny,37.79801364,-122.4059504,36,Folsom St at 3rd St,37.78383,-122.39887,2546,Subscriber,1995,Male
1658,36:12.5,03:50.7,52,McAllister St at Baker St,37.7774157,-122.4418376,72,Page St at Scott St,37.772406,-122.4356498,1058,Customer,1977,Female
296,58:47.9,03:44.5,81,Berry St at 4th St,37.77588,-122.39317,81,Berry St at 4th St,37.77588,-122.39317,3010,Subscriber,1993,Male
426,55:42.7,02:49.4,134,Valencia St at 24th St,37.7524278,-122.4206278,123,Folsom St at 19th St,37.7605936,-122.4148171,2904,Subscriber,1991,Male
361,56:43.5,02:45.3,4,Cyril Magnin St at Ellis St,37.78588063,-122.408915,47,4th St at Harrison St,37.7809546,-122.3997492,1753,Subscriber,1987,Male
6279,18:02.7,02:42.4,52,McAllister St at Baker St,37.7774157,-122.4418376,70,Central Ave at Fell St,37.77331088,-122.4442926,2783,Customer,,
240,58:39.3,02:39.3,53,Grove St at Divisadero,37.775946,-122.4377775,70,Central Ave at Fell St,37.77331088,-122.4442926,1039,Subscriber,1984,Male
6274,18:02.5,02:36.5,52,McAllister St at Baker St,37.7774157,-122.4418376,70,Central Ave at Fell St,37.77331088,-122.4442926,3001,Customer,,
1013,45:20.0,02:13.2,25,Howard St at 2nd St,37.78752178,-122.3974049,324,Union Square (Powell St at Post St),37.78829998,-122.4085307,2299,Customer,,
1046,44:46.7,02:12.8,5,Powell St BART Station (Market St at 5th St),37.78389936,-122.4084449,98,Valencia St at 16th St,37.765052,-122.4218661,3055,Subscriber,1979,Female
989,45:39.3,02:09.2,25,Howard St at 2nd St,37.78752178,-122.3974049,324,Union Square (Powell St at Post St),37.78829998,-122.4085307,1857,Customer,,
1106,43:39.6,02:06.4,5,Powell St BART Station (Market St at 5th St),37.78389936,-122.4084449,98,Valencia St at 16th St,37.765052,-122.4218661,617,Subscriber,1983,Male
2006,28:19.4,01:45.5,10,Washington St at Kearny St,37.79539294,-122.4047703,6,The Embarcadero at Sansome St,37.80477,-122.403234,629,Customer,1963,Male
2046,27:37.0,01:43.5,10,Washington St at Kearny St,37.79539294,-122.4047703,6,The Embarcadero at Sansome St,37.80477,-122.403234,1832,Customer,1998,Male
1732,32:35.8,01:28.2,8,The Embarcadero at Vallejo St,37.799953,-122.398525,323,Broadway at Kearny,37.79801364,-122.4059504,1477,Customer,,
2596,18:02.2,01:18.5,323,Broadway at Kearny,37.79801364,-122.4059504,323,Broadway at Kearny,37.79801364,-122.4059504,2829,Customer,,
752,48:36.0,01:08.3,183,Telegraph Ave at 19th St,37.8087021,-122.2699271,211,Broadway at 40th St,37.8277573,-122.2567156,2591,Subscriber,1983,Female
2862,13:12.6,00:55.2,60,8th St at Ringold St,37.7745204,-122.4094494,6,The Embarcadero at Sansome St,37.80477,-122.403234,2831,Subscriber,1988,Male
472,52:59.9,00:52.0,162,Franklin St at 9th St,37.8005161,-122.2720799,233,12th St at 4th Ave,37.7958125,-122.2555549,2587,Subscriber,1984,Female
874,45:54.2,00:28.9,17,Embarcadero BART Station (Beale St at Market St),37.792251,-122.397086,30,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,3587,Subscriber,1982,Male
148,57:54.1,00:22.4,173,Shattuck Ave at 55th Ave,37.8403643,-122.2644881,158,Shattuck Ave at Telegraph Ave,37.8332786,-122.2634901,456,Subscriber,1968,Male
301,54:29.4,59:31.2,172,College Ave at Taft Ave,37.8417999,-122.2515349,175,49th St at Telegraph Ave,37.8359455,-122.2623663,1490,Subscriber,1987,Male
631,48:25.9,58:57.2,93,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,108,16th St Mission BART,37.76471009,-122.4199569,1614,Subscriber,1969,Male
1219,38:23.7,58:42.8,148,Horton St at 40th St,37.8297046,-122.2876102,148,Horton St at 40th St,37.8297046,-122.2876102,2927,Subscriber,1964,Female
377,51:53.4,58:10.5,195,Bay Pl at Vernon St,37.81231409,-122.2607785,193,Grand Ave at Santa Clara Ave,37.8127441,-122.2472152,1305,Subscriber,1988,Male
690,46:28.7,57:58.8,5,Powell St BART Station (Market St at 5th St),37.78389936,-122.4084449,114,Rhode Island St at 17th St,37.7644783,-122.4025701,2003,Subscriber,1988,Male
673,46:43.8,57:56.8,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,16,Steuart St at Market St,37.79413,-122.39443,1659,Customer,,
498,49:17.9,57:36.9,16,Steuart St at Market St,37.79413,-122.39443,6,The Embarcadero at Sansome St,37.80477,-122.403234,2613,Subscriber,1964,Male
333,51:51.1,57:24.7,296,5th St at Virginia St,37.3259984,-121.87712,317,San Salvador St at 9th St,37.333955,-121.877349,1603,Subscriber,1992,Male
646,46:37.4,57:24.0,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,16,Steuart St at Market St,37.79413,-122.39443,3572,Customer,,
1320,35:13.3,57:13.8,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,223,16th St Mission BART Station 2,37.76476522,-122.420091,2457,Subscriber,1968,Male
1670,27:11.8,55:02.2,4,Cyril Magnin St at Ellis St,37.78588063,-122.408915,6,The Embarcadero at Sansome St,37.80477,-122.403234,3088,Customer,,
538,45:43.5,54:41.9,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,81,Berry St at 4th St,37.77588,-122.39317,213,Subscriber,1990,Male
151,50:04.7,52:36.6,47,4th St at Harrison St,37.7809546,-122.3997492,321,5th at Folsom,37.7801457,-122.4030709,2725,Subscriber,1981,Female
148,50:01.3,52:30.1,47,4th St at Harrison St,37.7809546,-122.3997492,321,5th at Folsom,37.7801457,-122.4030709,164,Subscriber,1974,Male
5012,27:47.3,51:19.7,70,Central Ave at Fell St,37.77331088,-122.4442926,70,Central Ave at Fell St,37.77331088,-122.4442926,2311,Customer,1990,Male
4649,33:44.8,51:13.9,70,Central Ave at Fell St,37.77331088,-122.4442926,70,Central Ave at Fell St,37.77331088,-122.4442926,139,Customer,1991,Female
192,47:16.0,50:28.8,70,Central Ave at Fell St,37.77331088,-122.4442926,53,Grove St at Divisadero,37.775946,-122.4377775,1039,Subscriber,1984,Male
425,43:14.0,50:19.4,176,MacArthur BART Station,37.82840997,-122.2663146,150,Adeline St at 40th St,37.8312769,-122.2782669,2681,Subscriber,1961,Female
1497,25:19.0,50:16.4,36,Folsom St at 3rd St,37.78383,-122.39887,8,The Embarcadero at Vallejo St,37.799953,-122.398525,1311,Customer,1992,Male
1490,25:21.3,50:12.1,36,Folsom St at 3rd St,37.78383,-122.39887,8,The Embarcadero at Vallejo St,37.799953,-122.398525,1979,Customer,1992,Male
566,40:43.0,50:09.3,99,Folsom St at 15th St,37.7670373,-122.4154425,105,16th St at Prosper St,37.764285,-122.4318042,1245,Subscriber,1989,Female
244,45:47.5,49:51.9,204,55th St at Telegraph Ave,37.8401858,-122.2618225,158,Shattuck Ave at Telegraph Ave,37.8332786,-122.2634901,522,Subscriber,1968,Male
672,38:13.5,49:25.5,60,8th St at Ringold St,37.7745204,-122.4094494,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,2605,Subscriber,1987,Male
351,43:02.4,48:53.8,93,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,114,Rhode Island St at 17th St,37.7644783,-122.4025701,100,Subscriber,,
394,42:18.0,48:52.5,5,Powell St BART Station (Market St at 5th St),37.78389936,-122.4084449,43,San Francisco Public Library (Grove St at Hyde St),37.7787677,-122.4159292,2402,Subscriber,1954,Female
1283,27:06.8,48:29.8,62,Victoria Manalo Draves Park,37.77779057,-122.4064319,49,S Park St at 3rd St,37.7807601,-122.3949894,2663,Subscriber,1990,Male
10523,51:21.4,46:45.1,8,The Embarcadero at Vallejo St,37.799953,-122.398525,8,The Embarcadero at Vallejo St,37.799953,-122.398525,2903,Customer,,
10536,51:03.9,46:40.1,8,The Embarcadero at Vallejo St,37.799953,-122.398525,8,The Embarcadero at Vallejo St,37.799953,-122.398525,1938,Customer,,
10323,53:16.4,45:20.1,8,The Embarcadero at Vallejo St,37.799953,-122.398525,8,The Embarcadero at Vallejo St,37.799953,-122.398525,3621,Customer,,
10334,52:59.2,45:13.5,8,The Embarcadero at Vallejo St,37.799953,-122.398525,8,The Embarcadero at Vallejo St,37.799953,-122.398525,2768,Customer,,
10442,51:09.1,45:12.1,8,The Embarcadero at Vallejo St,37.799953,-122.398525,8,The Embarcadero at Vallejo St,37.799953,-122.398525,3148,Customer,,
183,41:46.7,44:50.1,181,Grand Ave at Webster St,37.8113768,-122.2651925,183,Telegraph Ave at 19th St,37.8087021,-122.2699271,1233,Subscriber,1990,Male
808,30:23.5,43:52.4,193,Grand Ave at Santa Clara Ave,37.8127441,-122.2472152,7,Frank H Ogawa Plaza,37.80456235,-122.2717381,2990,Subscriber,1984,Male
1574,17:25.3,43:40.1,120,Mission Dolores Park,37.7614205,-122.4264353,61,Howard St at 8th St,37.7765126,-122.4113061,2269,Customer,1978,Female
1056,25:56.5,43:32.9,240,Haste St at Telegraph Ave,37.8660431,-122.2588044,156,Stanford Ave at Hollis St,37.8384435,-122.2886647,3410,Subscriber,1987,Female
1565,17:25.7,43:31.2,120,Mission Dolores Park,37.7614205,-122.4264353,61,Howard St at 8th St,37.7765126,-122.4113061,2794,Customer,1979,Male
106,41:27.8,43:14.5,158,Shattuck Ave at Telegraph Ave,37.8332786,-122.2634901,209,45th St at MLK Jr Way,37.8335577,-122.2674183,595,Subscriber,1969,Female
2080,08:33.0,43:13.6,246,Berkeley Civic Center,37.8690599,-122.270556,202,Washington St at 8th St,37.8007544,-122.2748943,2279,Subscriber,1982,Male
3360,46:57.9,42:58.3,10,Washington St at Kearny St,37.79539294,-122.4047703,15,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,772,Customer,,
586,33:00.3,42:46.9,76,McCoppin St at Valencia St,37.77166246,-122.4224232,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,1427,Subscriber,1987,Female
578,33:04.6,42:43.5,76,McCoppin St at Valencia St,37.77166246,-122.4224232,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,3109,Subscriber,1988,Male
131,40:30.7,42:42.0,176,MacArthur BART Station,37.82840997,-122.2663146,176,MacArthur BART Station,37.82840997,-122.2663146,117,Subscriber,1961,Female
2138,06:26.6,42:05.3,211,Broadway at 40th St,37.8277573,-122.2567156,210,45th St at Manila,37.83329352,-122.2562242,2385,Subscriber,1966,Female
2138,06:26.3,42:05.1,211,Broadway at 40th St,37.8277573,-122.2567156,210,45th St at Manila,37.83329352,-122.2562242,1448,Subscriber,1967,Male
1633,14:50.6,42:03.8,114,Rhode Island St at 17th St,37.7644783,-122.4025701,81,Berry St at 4th St,37.77588,-122.39317,3016,Subscriber,1987,Male
3306,46:48.0,41:54.7,10,Washington St at Kearny St,37.79539294,-122.4047703,15,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,982,Customer,,
3208,48:20.8,41:49.4,10,Washington St at Kearny St,37.79539294,-122.4047703,15,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,1921,Customer,,
3209,48:18.8,41:48.0,10,Washington St at Kearny St,37.79539294,-122.4047703,15,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,960,Customer,,
1455,17:25.0,41:40.8,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,323,Broadway at Kearny,37.79801364,-122.4059504,1737,Customer,,
1452,17:16.5,41:29.4,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,323,Broadway at Kearny,37.79801364,-122.4059504,2884,Customer,,
14110,45:07.0,40:17.6,8,The Embarcadero at Vallejo St,37.799953,-122.398525,8,The Embarcadero at Vallejo St,37.799953,-122.398525,231,Customer,,
14067,45:44.2,40:11.2,8,The Embarcadero at Vallejo St,37.799953,-122.398525,8,The Embarcadero at Vallejo St,37.799953,-122.398525,1973,Customer,,
717,28:04.5,40:02.0,42,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,3572,Customer,,
702,28:10.5,39:53.2,42,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,2034,Customer,,
699,28:10.3,39:49.8,42,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,1607,Customer,,
14066,45:22.8,39:49.0,8,The Embarcadero at Vallejo St,37.799953,-122.398525,8,The Embarcadero at Vallejo St,37.799953,-122.398525,2816,Customer,,
207,35:57.1,39:24.4,204,55th St at Telegraph Ave,37.8401858,-122.2618225,158,Shattuck Ave at Telegraph Ave,37.8332786,-122.2634901,595,Subscriber,1968,Male
17400,49:03.1,39:03.7,134,Valencia St at 24th St,37.7524278,-122.4206278,122,19th St at Mission St,37.760299,-122.418892,3576,Customer,,
6832,45:05.5,38:57.5,30,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,25,Howard St at 2nd St,37.78752178,-122.3974049,2299,Customer,,
1957,05:54.4,38:32.3,311,Paseo De San Antonio at 2nd St,37.333798,-121.886943,311,Paseo De San Antonio at 2nd St,37.333798,-121.886943,2630,Customer,,
936,22:51.1,38:27.2,61,Howard St at 8th St,37.7765126,-122.4113061,59,S Van Ness Ave at Market St,37.774814,-122.418954,2235,Customer,,
925,22:51.4,38:16.7,61,Howard St at 8th St,37.7765126,-122.4113061,59,S Van Ness Ave at Market St,37.774814,-122.418954,331,Customer,,
266,31:28.9,35:55.5,66,3rd St at Townsend St,37.77874161,-122.3927408,284,Yerba Buena Center for the Arts (Howard St at 3rd St),37.78487208,-122.4008757,1275,Subscriber,1971,Male
513,26:50.9,35:24.8,70,Central Ave at Fell St,37.77331088,-122.4442926,95,Sanchez St at 15th St,37.7662185,-122.4310597,1187,Subscriber,1981,Male
420,28:03.0,35:03.1,60,8th St at Ringold St,37.7745204,-122.4094494,114,Rhode Island St at 17th St,37.7644783,-122.4025701,2014,Subscriber,1984,Male
634,24:06.7,34:41.0,75,Market St at Franklin St,37.77379321,-122.421239,5,Powell St BART Station (Market St at 5th St),37.78389936,-122.4084449,1642,Customer,,
7741,25:38.8,34:39.8,98,Valencia St at 16th St,37.765052,-122.4218661,72,Page St at Scott St,37.772406,-122.4356498,1735,Customer,,
7730,25:47.3,34:37.4,98,Valencia St at 16th St,37.765052,-122.4218661,72,Page St at Scott St,37.772406,-122.4356498,1629,Customer,,
624,24:07.8,34:32.2,75,Market St at Franklin St,37.77379321,-122.421239,5,Powell St BART Station (Market St at 5th St),37.78389936,-122.4084449,1999,Customer,,
399,27:50.9,34:30.9,207,Broadway at Coronado Ave,37.8357883,-122.2516207,167,College Ave at Harwood Ave,37.848152,-122.2521599,1158,Subscriber,1987,Male
627,23:18.2,33:45.6,33,Golden Gate Ave at Hyde St,37.7816495,-122.4154077,47,4th St at Harrison St,37.7809546,-122.3997492,856,Subscriber,1986,Male
449,25:50.6,33:19.8,270,Ninth St at Heinz Ave,37.8534894,-122.2894154,263,Channing Way at San Pablo Ave,37.8628271,-122.2902305,1115,Subscriber,1975,Male
543,24:03.2,33:06.9,48,2nd St at S Park St,37.78241119,-122.392706,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,2895,Subscriber,1977,Female
1044,15:37.3,33:02.1,41,Golden Gate Ave at Polk St,37.78127,-122.41874,144,Precita Park,37.7472996,-122.4114029,1396,Subscriber,1983,Female
172,30:01.9,32:54.2,88,11th St at Bryant St,37.7700298,-122.4117258,77,11th St at Natoma St,37.7735069,-122.4160402,3651,Subscriber,1987,Male
204,26:41.7,30:06.1,86,Market St at Dolores St,37.7693053,-122.4268256,95,Sanchez St at 15th St,37.7662185,-122.4310597,2183,Subscriber,1992,Male
266,22:51.4,27:17.8,77,11th St at Natoma St,37.7735069,-122.4160402,58,Market St at 10th St,37.776619,-122.417385,1406,Subscriber,1970,Female
509,18:08.7,26:38.4,323,Broadway at Kearny,37.79801364,-122.4059504,8,The Embarcadero at Vallejo St,37.799953,-122.398525,352,Customer,,
137,24:07.3,26:24.8,112,Harrison St at 17th St,37.7638471,-122.4130036,124,19th St at Florida St,37.7604469,-122.410807,1903,Subscriber,1984,Male
822,12:15.2,25:57.2,114,Rhode Island St at 17th St,37.7644783,-122.4025701,4,Cyril Magnin St at Ellis St,37.78588063,-122.408915,2999,Subscriber,1988,Male
2175,48:16.1,24:32.1,16,Steuart St at Market St,37.79413,-122.39443,72,Page St at Scott St,37.772406,-122.4356498,974,Subscriber,1981,Male
2006,50:58.0,24:24.5,53,Grove St at Divisadero,37.775946,-122.4377775,42,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,2633,Customer,,
1999,50:59.4,24:19.2,53,Grove St at Divisadero,37.775946,-122.4377775,42,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,1607,Customer,,
1998,50:58.2,24:16.7,53,Grove St at Divisadero,37.775946,-122.4377775,42,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,1493,Customer,,
1988,50:59.6,24:08.3,53,Grove St at Divisadero,37.775946,-122.4377775,42,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,2034,Customer,,
838,10:09.8,24:08.2,27,Beale St at Harrison St,37.7880593,-122.3918648,34,Father Alfred E Boeddeker Park,37.7839879,-122.412408,273,Customer,,
777,10:52.8,23:50.3,210,45th St at Manila,37.83329352,-122.2562242,196,Grand Ave at Perkins St,37.80889393,-122.2564602,1307,Subscriber,1990,Male
725,10:44.0,22:49.3,321,5th at Folsom,37.7801457,-122.4030709,47,4th St at Harrison St,37.7809546,-122.3997492,2718,Subscriber,1981,Female
720,10:43.9,22:43.9,321,5th at Folsom,37.7801457,-122.4030709,47,4th St at Harrison St,37.7809546,-122.3997492,3650,Subscriber,1974,Male
1666,54:53.9,22:40.7,70,Central Ave at Fell St,37.77331088,-122.4442926,141,Valencia St at Cesar Chavez St,37.7479981,-122.4202187,2711,Customer,,
918,07:04.0,22:22.6,25,Howard St at 2nd St,37.78752178,-122.3974049,66,3rd St at Townsend St,37.77874161,-122.3927408,3375,Subscriber,1984,Male
1642,54:54.8,22:17.3,70,Central Ave at Fell St,37.77331088,-122.4442926,141,Valencia St at Cesar Chavez St,37.7479981,-122.4202187,2196,Customer,,
796,08:17.3,21:33.9,133,Valencia St at 22nd St,37.7552126,-122.4209752,58,Market St at 10th St,37.776619,-122.417385,2775,Subscriber,1971,Male
459,13:35.5,21:15.5,108,16th St Mission BART,37.76471009,-122.4199569,108,16th St Mission BART,37.76471009,-122.4199569,1936,Customer,,
834,06:58.8,20:53.5,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,99,Folsom St at 15th St,37.7670373,-122.4154425,2643,Subscriber,1968,Female
611,10:23.3,20:34.4,27,Beale St at Harrison St,37.7880593,-122.3918648,5,Powell St BART Station (Market St at 5th St),37.78389936,-122.4084449,2774,Customer,,
309,15:18.2,20:28.1,78,Folsom St at 9th St,37.7737172,-122.4116467,62,Victoria Manalo Draves Park,37.77779057,-122.4064319,2663,Subscriber,1990,Male
601,10:23.6,20:25.2,27,Beale St at Harrison St,37.7880593,-122.3918648,5,Powell St BART Station (Market St at 5th St),37.78389936,-122.4084449,617,Customer,,
819,06:20.2,19:59.9,81,Berry St at 4th St,37.77588,-122.39317,15,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,464,Customer,1994,Female
475,11:49.7,19:45.6,24,Spear St at Folsom St,37.7896767,-122.3904285,81,Berry St at 4th St,37.77588,-122.39317,2817,Customer,1993,Female
811,06:11.4,19:43.4,81,Berry St at 4th St,37.77588,-122.39317,15,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,2035,Customer,1991,Male
